DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
A83BC54F1EE9AE6DC1257BF4004BA3D2,Choralvorspiel,ND,s. Orgelmusik,,,9F8C6ADDCB017FBDC1256F230035C101
F50E9AE6F5A51BDCC12579C500579D32,Chordophon,ND,s. Zupfinstrument,,,8464B3FB36072896C1256F230035CC60
50C788D62ED5E725C1257BF4004C445B,Chorfuge,ND,s. Fuge (Musik),,,1AED9C8F13DD7A1EC1256F230035B612
83CB59569EEB10E6C1256F230035EB46,Chormusik,ND,s. Choral (evangelisches Kirchenlied),,,8B726181DB34D009C1256F230035B254
5291CB280B77DB18C1257BF4004F36A8,Chromatik (Musik),ND,s. Musik,,,7B0A85894606CB6DC1256F230035BFCA
1068009FBB9400C0C1256F230035B264,"Cimarosa, Domenico",DS,Italienischer Komponist (1749-1801).,Musik,,
73A9F4B434F9186DC1256F230035B268,"Clarke, Jeremiah",DS,Englischer Komponist (um 1673-1707).,Musik,,
2EBADD07EB9AEB62C125768B004C666D,Claudin de Sermisy,ND,"s. Sermisy, Claudin de",,,713A6D6D8F4C735DC1256F230035C588
3BE046B59AC37522C12578E8004E166F,Claves,ND,s. Schlaginstrument,,,FC96CD0F56275A73C1256F230035C4A7
BA925FB7A38555B2C1256F230035EB64,Clavichord,ND,s. Klavier,,,074D98454E8FB0E2C1256F230035BB20
C80A9A7D286BA8E0C125767E00355142,Clement Janequin,ND,"s. Janequin, Clement",,,726DCAD955F6A004C1256F230035B9DF
B1DBBDB1F769BA30C125767E00355E8C,Clement Jannequin,ND,"s. Janequin, Clement",,,726DCAD955F6A004C1256F230035B9DF
BB52444C8E8DFF01C1257BFB0045200B,"Clüver, Bernd",ND,s. Schlager,,,8DB5F9BB64D9BAC9C1256F230035C4A6
3A3F885097CE125BC1257464003B0FEB,"Codax, Martim",ND,s. Martin Codax,,,F31B0BC5B03A5760C1256F230035B279
4B3696E31886F613C125766F004C1D5F,"Codax, Martin",ND,s. Martin Codax,,,F31B0BC5B03A5760C1256F230035B279
