DOKUMENT-ID,SCHLAGWORT,ART,TEXT,discipline,narrower,broader
601B60C2773581DAC12576DE0057A173,Fernsehserie,D,s.a. Fernsehfilm,,,30D316E693F7BF81C1256F230035B523
CD24BB43E22AEA7DC1256F230035EE4B,Fernsehserie,DS,"Eine Fernsehserie ist eine Abfolge von filmischen Werken, die üblicherweise zur selben Zeit an einem festen Wochentag im Fernsehen ausgestrahlt werden. Sie hat immer eine Reihe von festen Figuren oder Themen. In der Serie erleben die Figuren Abenteuer oder sonstige berichtenswerte Ereignisse. Bei Serien zu Themen wird in mehreren Folgen zum bzw. über das Thema berichtet. Typisch für eine Fernsehserie ist die gleich bleibende Dauer der Folgen und normalerweise die in sich abgeschlossene Geschichte beziehungsweise Thematik einer Folge.",Medienpädagogik,,
22EEFE6620E21DE4C1256F230035EE4C,Fernsehshow,ND,s. Unterhaltungssendung,,,DE194BC7804BE1EEC1256F230035C8E3
CC39A4614CF2E6D3C1256F230035EE4D,Fernsehspiel,ND,s. Fernsehfilm,,,30D316E693F7BF81C1256F230035B523
D5466DDDC077F42FC1256F230035EE4E,Fernsehsucht,ND,s. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
536E2F2BBF7D6210C1256F230035B527,Fernsehübertragung,DS,"Dokumentation, die direkt im Fernsehen übertragen/gesendet wird.",Medienpädagogik,,
62D4820A29992A6BC1256F230035D3CE,Fernsehübertragung,D,s.a. Nachricht,,,84248295209190ACC1256F230035BFEC
D18F3F27F3137901C1256F230035EE50,Fernsehunterhaltung,ND,s. Unterhaltungssendung,,,DE194BC7804BE1EEC1256F230035C8E3
9385623748A896EDC1256F230035EE51,Fernsehverhalten,ND,s. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
280193D8172BFB25C1256F230035EE52,Fernsehwirkung,ND,s. Fernsehkonsum,,,52A307E33B160DF9C1256F230035B524
8019D99A0D640140C1256F230035B53F,Filmanalyse,DS,Medien zur Analyse/Erklärung eines Films.,Medienpädagogik,,
